"鄉鎮市區","總額元","租賃年月日","出租型態","租賃層次(四類)","總樓層數","建物型態","交易筆棟數-土地","交易筆棟數-建物","租賃住宅服務","租賃天數","有無管理組織","有無管理員","有無附傢俱","有無電梯","建物現況格局-房","建物現況格局-廳","建物現況格局-衛","建物現況格局-隔間","建物總面積平方公尺","屋齡","建材分類","附屬設備-冷氣","附屬設備-熱水器","附屬設備-洗衣機","附屬設備-電視機","附屬設備-冰箱","附屬設備-瓦斯或天然氣","附屬設備-有線電視","附屬設備-網路","捷運站距離(公尺)","附近建物單位成交均價","捷運線","Predicted","AbsError","MAPE"
"中正區",16000,19696,"獨立套房","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",365,1,0,1,1,1,1,1,1,41.1,34,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,139.875921902806,480.344827586207,"淡水信義線",18802.8584388549,2802.85843885489,0.175178652428431
"內湖區",18000,19699,"獨立套房","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",1095,0,0,1,0,1,1,1,1,43.03,45,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,648.798540361795,339.894736842105,"文湖線",15976.8671523383,2023.13284766166,0.112396269314536
"南港區",25000,19691,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,1,0,3,2,1,1,85.71,48,"鋼筋混凝土造類",1,1,1,0,0,1,0,0,416.403221804157,372.695652173913,"文湖線",26242.3226986462,1242.32269864619,0.0496929079458477
"士林區",15000,19685,"整棟(戶)出租","透天厝",1,"透天厝",0,1,"社會住宅代管",365,0,0,1,0,5,1,1,1,54.32,57,"加強磚造類",1,1,1,1,1,1,0,0,1634.81186212741,297.933333333333,"淡水信義線",18242.0727822463,3242.07278224633,0.216138185483089
"北投區",29500,19692,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",1,1,"未知",730,0,0,0,0,3,2,2,1,76.16,41,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,397.316258611734,304.733333333333,"淡水信義線",24800.7666265049,4699.23337349507,0.159296046559155
"中正區",25000,19696,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",365,0,0,0,0,3,2,1,1,78.18,48,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,391.525316891262,394.947368421053,"松山新店線",22253.5880391822,2746.41196081781,0.109856478432712
"文山區",29700,19692,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",365,1,1,1,1,3,2,2,1,108.68,40,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,1018.01096914026,336,"文湖線",28834.2151161593,865.784883840686,0.0291510061899221
"文山區",26000,19698,"獨立套房","低樓層",8,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",365,0,0,1,1,1,1,1,1,51.62,19,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,201.488201544078,309.818181818182,"松山新店線",19147.2738897695,6852.72611023051,0.26356638885502
"萬華區",18000,19685,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",730,0,0,1,0,3,2,1,1,97.46,47,"鋼筋混凝土造類",1,1,0,0,0,0,0,0,1543.51718755577,246.6,"中和新蘆線",20670.2743860119,2670.27438601186,0.148348577000659
"萬華區",14000,19691,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",730,0,0,0,0,2,1,1,1,69.68,41,"鋼筋混凝土造類",0,1,0,0,0,0,0,0,470.580018390948,297.933333333333,"板南線",16726.9666017954,2726.96660179536,0.194783328699668
"萬華區",48000,19700,"整棟(戶)出租","中樓層",27,"住宅大樓(11層含以上有電梯)",0,1,"未知",365,1,1,1,1,1,1,1,1,74.75,11,"鋼骨類",1,1,1,1,1,1,0,0,288.267767698125,468.333333333333,"松山新店線",40419.7352792302,7580.26472076976,0.157922181682703
"萬華區",25000,19696,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",365,0,0,0,0,3,1,1,1,81.32,51,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,834.000280162694,279.666666666667,"板南線",20098.2446129605,4901.75538703947,0.196070215481579
"大同區",60000,19685,"整棟(戶)出租","中樓層",18,"住宅大樓(11層含以上有電梯)",0,1,"未知",199,1,1,1,1,2,1,1,1,83.02,14,"鋼骨類",1,1,1,1,1,1,0,0,278.315276600203,673.4,"淡水信義線",46223.0114169308,13776.9885830692,0.229616476384486
"內湖區",24000,19696,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",365,0,0,0,0,3,2,2,1,107.1,39,"鋼筋混凝土造類",1,1,0,0,0,0,0,0,440.068913437123,360.4,"文湖線",25719.4105910342,1719.41059103424,0.0716421079597602
"內湖區",24000,19691,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",1095,0,0,0,0,2,1,1,1,73.52,41,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,463.069845521929,302.7,"文湖線",21469.7750561522,2530.22494384777,0.105426039326991
"內湖區",19900,19692,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",365,0,0,1,0,2,1,1,1,62.02,45,"鋼筋混凝土造類",1,1,0,0,1,1,0,0,596.760422407034,348.5,"文湖線",20303.005753415,403.005753415018,0.0202515453977396
"中山區",57000,19692,"整棟(戶)出租","低樓層",14,"住宅大樓(11層含以上有電梯)",0,1,"未知",730,1,1,1,1,2,2,1,1,77.74,4,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,376.637678206377,529.166666666667,"淡水信義線",57338.6506583939,338.650658393875,0.00594123962094518
"中山區",60000,19696,"整棟(戶)出租","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"未知",730,1,1,1,1,2,2,1,1,83.02,7,"鋼骨類",1,1,1,1,1,1,0,0,619.129922535645,623.2,"淡水信義線",57693.279054885,2306.72094511496,0.0384453490852494
"信義區",35156,19702,"整棟(戶)出租","中樓層",19,"住宅大樓(11層含以上有電梯)",0,1,"未知",181,1,0,0,1,1,1,1,1,51.19,14,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,463.088549059225,562.633333333333,"淡水信義線",37481.6169493231,2325.61694932306,0.0661513525236962
"士林區",15000,19685,"整棟(戶)出租","透天厝",1,"透天厝",0,1,"社會住宅代管",365,0,0,0,0,2,1,1,1,54.32,57,"加強磚造類",1,1,1,1,1,1,0,0,1634.81186212741,297.933333333333,"淡水信義線",14204.1020234538,795.897976546214,0.0530598651030809
"北投區",25000,19705,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",1095,0,0,1,0,2,2,1,1,107.14,48,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,507.126661281061,318.576923076923,"淡水信義線",23849.213599377,1150.78640062301,0.0460314560249205
"中正區",21000,19704,"獨立套房","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",365,1,1,0,1,1,0,1,1,46.46,43,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,794.609045236314,747.066666666667,"淡水信義線",21065.2884321749,65.2884321748825,0.00310897296070869
"士林區",16000,19695,"整棟(戶)出租","低樓層",3,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",365,0,0,0,0,2,2,1,1,82.36,52,"加強磚造類",0,1,0,0,0,1,0,0,2224.27432689859,242.083333333333,"中和新蘆線",16532.9679848211,532.967984821105,0.0333104990513191
"萬華區",10000,19712,"整棟(戶)出租","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",365,0,0,1,1,1,0,1,1,19.1,46,"鋼筋混凝土造類",1,1,0,1,1,0,0,0,649.777506268822,380,"松山新店線",9074.23393512942,925.766064870577,0.0925766064870577
"內湖區",35000,19700,"整棟(戶)出租","低樓層",9,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",365,0,0,0,1,3,2,1,1,121.75,26,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,586.352976870061,326.421052631579,"松山新店線",28232.0218307752,6767.97816922483,0.193370804834995
"中山區",50000,19695,"未知","低樓層",4,"公寓(5樓含以下無電梯)",1,1,"未知",1095,0,0,0,0,2,2,1,1,72.73,50,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,199.914975869942,476.133333333333,"文湖線",40361.5767281912,9638.42327180878,0.192768465436176
"北投區",80000,19691,"整棟(戶)出租","低樓層",13,"住宅大樓(11層含以上有電梯)",0,1,"未知",365,1,1,1,1,4,2,2,1,215.4,12,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,368.327667005795,421.964285714286,"淡水信義線",72053.839037568,7946.16096243201,0.0993270120304001
"文山區",20000,19714,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"未知",1095,1,1,0,0,3,2,2,1,95.55,40,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,489.785417555953,311.210526315789,"文湖線",27304.6067781618,7304.60677816184,0.365230338908092
"萬華區",13000,19709,"獨立套房","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,0,0,1,1,1,1,45.88,48,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,804.132563930603,340.333333333333,"板南線",13948.6484264626,948.648426462616,0.0729729558817397
"中山區",15000,19696,"獨立套房","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",365,1,1,1,1,1,0,1,1,48.99,44,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,545.814927605039,447.833333333333,"中和新蘆線",15519.2522537111,519.252253711127,0.0346168169140751
"松山區",30000,19699,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,1,0,3,1,1,1,99.68,61,"鋼筋混凝土造類",1,1,0,0,1,0,0,0,462.813044021863,441.333333333333,"松山新店線",28891.7857494131,1108.21425058688,0.0369404750195625
"南港區",30000,19691,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",365,0,0,1,0,3,2,2,1,98.42,44,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,328.669660947267,510.05,"板南線",27173.6904344259,2826.3095655741,0.09421031885247
"文山區",26000,19698,"整棟(戶)出租","低樓層",13,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",365,1,1,1,1,3,2,1,1,70.59,25,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,431.783038559309,276,"文湖線",24373.9735011831,1626.02649881692,0.0625394807237278
"中山區",11000,19709,"獨立套房","低樓層",13,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",1095,1,1,1,1,1,1,1,1,37.86,39,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,297.673002742251,465,"中和新蘆線",14338.0447941019,3338.04479410192,0.303458617645629
"松山區",35100,19697,"整棟(戶)出租","中樓層",18,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",365,1,1,1,1,3,2,2,1,115.68,21,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,544.757070189934,369.692307692308,"松山新店線",32904.3021906986,2195.6978093014,0.0625554931424901
"松山區",80000,19696,"未知","低樓層",4,"店面(店鋪)",1,1,"未知",1807,0,0,0,0,0,0,0,0,149.8,50,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,436.476637224705,401.684210526316,"松山新店線",122113.000204016,42113.0002040155,0.526412502550194
"信義區",138000,19715,"整棟(戶)出租","中樓層",15,"住宅大樓(11層含以上有電梯)",0,1,"一般轉租",98,1,1,1,1,3,2,2,1,152.46,13,"鋼筋混凝土造類",1,1,1,1,1,1,1,1,153.33800716085,958.233333333333,"文湖線",127198.502100799,10801.497899201,0.0782717239072538
"北投區",17000,19692,"獨立套房","低樓層",11,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",365,1,1,1,1,1,1,1,1,49.19,19,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,588.498402369753,288.708333333333,"淡水信義線",18158.9909844781,1158.99098447811,0.068175940263418
"大安區",18000,19702,"獨立套房","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"一般轉租",365,1,1,1,1,4,5,4,1,24.69,45,"鋼筋混凝土造類",1,1,1,1,1,0,0,1,113.681769801615,652.333333333333,"板南線",21035.766566981,3035.76656698104,0.168653698165613
"萬華區",21000,19699,"獨立套房","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",365,0,0,1,0,1,1,1,1,47.76,48,"鋼筋混凝土造類",1,0,0,1,0,0,0,0,1494.95235879936,386.133333333333,"板南線",15570.7616193316,5429.23838066842,0.258535160984211
"大同區",50000,19697,"獨立套房","低樓層",19,"住宅大樓(11層含以上有電梯)",0,1,"未知",365,1,1,1,1,1,1,1,1,63.59,4,"鋼筋混凝土造類",1,1,1,1,1,0,1,1,116.009102344176,659.566666666667,"淡水信義線",49269.5066893518,730.493310648155,0.0146098662129631
"內湖區",20000,19699,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,1,0,3,2,2,1,91.34,43,"鋼筋混凝土造類",0,1,0,0,0,1,0,0,546.258405070815,346.533333333333,"文湖線",24943.2790313754,4943.27903137537,0.247163951568768
"中山區",35700,19716,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"一般包租",2921,0,0,0,1,3,2,2,1,96.56,41,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,564.391026006518,578.9,"中和新蘆線",39949.9625051652,4249.96250516523,0.119046568772135
"中山區",15000,19712,"整棟(戶)出租","低樓層",11,"住宅大樓(11層含以上有電梯)",0,1,"一般包租",365,1,1,1,1,0,0,0,0,29.56,47,"鋼筋混凝土造類",1,0,0,0,1,0,0,0,354.624039278454,516.666666666667,"中和新蘆線",15855.8097108638,855.809710863785,0.0570539807242523
"內湖區",45000,19709,"整棟(戶)出租","低樓層",15,"住宅大樓(11層含以上有電梯)",0,1,"未知",365,1,0,0,1,2,1,1,1,84.99,0,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,159.214586204079,340.470588235294,"文湖線",48415.391051587,3415.39105158702,0.0758975789241561
"松山區",32000,19717,"未知","低樓層",4,"店面(店鋪)",0,1,"未知",378,0,0,0,0,0,0,0,0,71.42,52,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,632.063784276164,444.866666666667,"松山新店線",45412.3973517232,13412.3973517232,0.419137417241351
"北投區",21000,19716,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"未知",365,0,0,0,0,3,2,1,1,85.8,45,"鋼筋混凝土造類",0,1,0,0,0,1,0,0,448.386181760288,305.9375,"淡水信義線",26652.8049932753,5652.80499327525,0.269181190155965
"士林區",71000,19709,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"未知",730,1,1,1,1,3,1,2,1,157.87,15,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,445.179216263952,466.433333333333,"淡水信義線",73543.6185367666,2543.6185367666,0.0358256131938958
"大安區",48000,19711,"未知","低樓層",7,"店面(店鋪)",0,1,"未知",730,0,0,0,1,1,1,1,1,69.31,50,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,396.076487423689,557.052631578947,"文湖線",58786.9343658408,10786.9343658408,0.22472779928835
"萬華區",17000,19716,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,1,0,2,2,1,1,41.48,47,"鋼筋混凝土造類",1,1,1,0,0,1,0,0,908.023796172576,321.9,"板南線",16033.6375420934,966.362457906625,0.0568448504650956
"萬華區",20000,19717,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,1,0,3,2,1,1,72.35,54,"加強磚造類",1,1,1,1,1,0,0,0,1549.72464606519,484.875,"環狀線",19615.4188636972,384.58113630283,0.0192290568151415
"萬華區",10000,19703,"獨立套房","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",1095,0,0,1,0,1,1,1,1,36.77,48,"鋼筋混凝土造類",1,1,0,0,1,1,0,0,1461.26568289239,376.3,"板南線",13278.8138931357,3278.81389313574,0.327881389313574
"大同區",12000,19711,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,0,0,2,1,1,1,37.14,48,"鋼筋混凝土造類",0,1,0,0,0,0,0,0,556.215102587657,467.6,"淡水信義線",11922.4535818116,77.5464181884017,0.00646220151570014
"內湖區",25000,19706,"整棟(戶)出租","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",365,1,1,1,1,3,2,1,1,68.47,28,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,1005.04685795752,267.066666666667,"文湖線",24142.7263560282,857.273643971803,0.0342909457588721
"內湖區",35000,19705,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,1,1,1,0,2,2,2,1,112.47,38,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,95.9778873354604,309.363636363636,"文湖線",31064.2218845059,3935.77811549406,0.11245080329983
"中山區",33000,19698,"整棟(戶)出租","低樓層",3,"公寓(5樓含以下無電梯)",0,1,"一般代管",365,0,0,1,0,1,2,2,1,83.2,57,"加強磚造類",1,1,1,1,1,0,0,1,390.483267926148,444.233333333333,"中和新蘆線",29131.3934721696,3868.60652783042,0.117230500843346
"松山區",35100,19710,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,1,0,3,2,2,1,116.86,34,"鋼筋混凝土造類",1,1,1,0,0,1,0,0,251.547671386754,379.952380952381,"松山新店線",31092.666821736,4007.33317826398,0.114169036417777
"北投區",31200,19693,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",365,1,1,1,1,3,2,1,1,119.96,44,"鋼筋混凝土造類",1,0,0,0,0,1,0,0,427.696236432267,315.071428571429,"淡水信義線",27718.1280813098,3481.87191869022,0.111598458932379
"士林區",36000,19697,"分層出租","低樓層",8,"華廈(10層含以下有電梯)",1,1,"未知",365,1,1,1,1,4,2,2,1,125.05,16,"鋼筋混凝土造類",1,1,1,1,1,1,1,1,1703.02965102499,343.466666666667,"淡水信義線",58026.9786515956,22026.9786515956,0.611860518099877
"北投區",23500,19704,"整棟(戶)出租","中樓層",19,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",730,1,1,1,1,3,1,1,1,93.04,26,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,189.153252285998,236.6,"淡水信義線",23352.0762106801,147.923789319888,0.00629462933276119
"士林區",13700,19711,"獨立套房","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",730,1,1,1,1,1,1,1,1,26.84,27,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,561.17886658873,362.357142857143,"淡水信義線",11983.0265210666,1716.97347893337,0.125326531309005
"文山區",28000,19705,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",2,1,"未知",365,0,0,0,0,3,2,1,1,80.79,44,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,514.074959754934,364.5,"松山新店線",23338.2287993922,4661.77120060783,0.166491828593137
"萬華區",9000,19703,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,0,0,2,1,1,1,30.95,48,"鋼筋混凝土造類",0,1,1,0,0,0,0,0,868.590455631155,388.766666666667,"板南線",10595.065045707,1595.06504570704,0.177229449523004
"萬華區",15000,19703,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",377,0,0,0,0,2,1,1,1,60.66,56,"加強磚造類",1,1,0,0,0,0,0,0,389.759584551405,413.266666666667,"松山新店線",16150.4264398357,1150.42643983569,0.076695095989046
"中山區",26000,19695,"整棟(戶)出租","低樓層",15,"住宅大樓(11層含以上有電梯)",0,1,"未知",365,1,1,1,1,1,1,1,1,54.19,14,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,520.465071439701,581.733333333333,"淡水信義線",34415.1333951106,8415.13339511061,0.323658976735024
"內湖區",32000,19692,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"未知",730,0,0,1,0,3,2,2,1,98.77,45,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,378.770679704427,417.966666666667,"文湖線",32106.1131002027,106.113100202725,0.00331603438133516
"中山區",145000,19696,"未知","低樓層",11,"辦公商業大樓",0,1,"未知",1826,1,1,0,1,5,1,1,1,214.26,51,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,347.221572501628,542.2,"中和新蘆線",91745.0981253351,53254.9018746649,0.367275185342517
"松山區",23000,19703,"整棟(戶)出租","中樓層",14,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",365,1,1,0,1,2,2,1,1,72.36,44,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,583.409324007807,484.333333333333,"文湖線",22467.0274229032,532.972577096753,0.0231727207433371
"信義區",60000,19716,"未知","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"未知",3652,0,0,0,0,0,0,1,1,84.56,48,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,568.123558512281,402.8,"淡水信義線",51210.8285801039,8789.1714198961,0.146486190331602
"士林區",25000,19711,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,1,1,0,0,3,2,1,1,76.57,45,"鋼筋混凝土造類",1,0,0,1,1,0,0,0,769.845715381358,275.8,"淡水信義線",24407.5786827991,592.421317200864,0.0236968526880346
"士林區",40000,19706,"未知","低樓層",7,"華廈(10層含以下有電梯)",0,1,"未知",5478,1,0,0,1,3,2,2,1,153.23,36,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,1152.7368455172,451,"淡水信義線",51574.7938901862,11574.7938901862,0.289369847254655
"大安區",44750,19705,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",1,1,"未知",365,1,0,1,1,2,2,1,1,83.19,11,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,318.982336220132,675.566666666667,"松山新店線",43485.5299184647,1264.47008153531,0.0282563146711802
"大同區",35000,19698,"整棟(戶)出租","中樓層",13,"住宅大樓(11層含以上有電梯)",0,1,"未知",365,1,1,1,1,2,1,1,1,65.59,12,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,614.33826150519,693.266666666667,"淡水信義線",36300.9135023314,1300.91350233135,0.0371689572094671
