"鄉鎮市區","總額元","租賃年月日","出租型態","總樓層數","建物型態","租賃住宅服務","租賃天數","有無電梯","建物現況格局-房","建物現況格局-廳","建物現況格局-衛","建物總面積平方公尺","屋齡","附屬設備-冷氣","附屬設備-熱水器","附屬設備-洗衣機","附屬設備-電視機","附屬設備-瓦斯或天然氣","附屬設備-有線電視","附屬設備-網路","捷運站距離(公尺)","附近建物單位成交均價","捷運線","Predicted","AbsError","MAPE"
"中山區",30000,19898,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","未知",91,0,3,2,2,103.7,39,1,1,0,1,1,0,0,418.527836379962,375.033333333333,"中和新蘆線",31654.1541687831,1654.15416878307,0.055138472292769
"內湖區",24000,19903,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","未知",364,0,3,2,2,105.5,38,1,1,0,0,1,0,0,1123.94850467567,382.366666666667,"文湖線",28144.1439634764,4144.14396347638,0.172672665144849
"內湖區",27000,19916,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","未知",729,0,3,2,2,126.56,42,1,1,0,0,1,0,0,323.757483204406,333.5,"文湖線",34718.2264934171,7718.22649341706,0.285860240496928
"信義區",47000,19910,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","一般轉租",364,0,3,2,2,78.18,49,1,1,1,1,1,1,1,329.095050481039,410.866666666667,"板南線",33818.7679960937,13181.2320039063,0.280451744763963
"信義區",62578,19913,"未知",4,"公寓(5樓含以下無電梯)","未知",1094,0,0,0,0,78.11,52,0,0,0,0,0,0,0,403.386012748695,421.033333333333,"板南線",41706.9088691079,20871.0911308921,0.333521223607212
"北投區",15000,19916,"獨立套房",11,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",623,1,1,0,1,42.54,20,1,1,1,1,0,0,0,588.498402369753,288.708333333333,"淡水信義線",18155.4348639065,3155.43486390651,0.210362324260434
"北投區",18000,19913,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","一般轉租",364,0,3,1,3,99.09,41,0,0,0,1,0,0,0,1259.29729844325,213.933333333333,"新北投支線",17414.9976208509,585.002379149108,0.0325001321749504
"士林區",20000,19919,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,2,1,76.76,50,1,1,1,0,1,0,0,1488.4973908427,397.133333333333,"淡水信義線",23375.2374454109,3375.23744541094,0.168761872270547
"松山區",28000,19913,"獨立套房",18,"住宅大樓(11層含以上有電梯)","未知",364,1,1,1,1,47.71,15,1,1,1,1,1,0,0,178.252018237221,440.333333333333,"松山新店線",32459.9826567642,4459.98265676419,0.159285094884435
"大同區",19000,19914,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,2,1,1,36.38,48,1,1,1,0,0,0,0,445.532779367702,367.4,"中和新蘆線",15661.9729750872,3338.02702491278,0.175685632890146
"大同區",22000,19915,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,2,1,1,38.66,49,1,1,1,1,1,0,0,422.174251563698,378.6,"中和新蘆線",16812.2191942165,5187.78080578348,0.235808218444704
"內湖區",25000,19905,"整棟(戶)出租",5,"華廈(10層含以下有電梯)","社會住宅包租轉租",364,1,2,1,1,70.62,32,1,1,0,0,1,0,0,911.580133958002,252.117647058824,"文湖線",20954.3639688688,4045.63603113125,0.16182544124525
"中山區",13000,19915,"獨立套房",6,"華廈(10層含以下有電梯)","社會住宅包租轉租",364,1,1,0,1,30.43,47,1,1,0,0,0,0,0,548.591190442431,592.266666666667,"松山新店線",12257.2922073724,742.707792627582,0.0571313686636601
"中山區",12000,19915,"獨立套房",7,"華廈(10層含以下有電梯)","社會住宅包租轉租",1094,1,1,0,1,35.17,39,1,1,0,0,0,0,0,378.886829727274,461.6,"中和新蘆線",12452.602417836,452.602417836044,0.0377168681530037
"中山區",14000,19916,"獨立套房",12,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",1088,1,1,0,1,44.76,44,1,1,1,1,0,0,0,250.413168359782,443.7,"中和新蘆線",14382.655040943,382.655040943,0.0273325029245
"北投區",13000,19914,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,2,2,1,73.96,35,0,1,0,0,0,0,0,761.34310492787,289.4,"新北投支線",15238.2932610625,2238.29326106255,0.172176404697119
"北投區",11000,19916,"獨立套房",8,"華廈(10層含以下有電梯)","社會住宅代管",364,1,1,1,1,33.15,43,1,1,1,0,0,0,0,167.925596135388,264.8,"新北投支線",11730.8123464678,730.812346467805,0.0664374860425277
"大安區",23500,19909,"獨立套房",6,"華廈(10層含以下有電梯)","社會住宅代管",364,1,1,1,1,43.39,18,1,1,1,0,0,0,0,446.442274877948,588.9,"松山新店線",21312.4665187358,2187.53348126423,0.0930865311176269
"大安區",80000,19902,"未知",11,"住宅大樓(11層含以上有電梯)","未知",1128,1,0,0,0,242.2,34,0,0,0,0,0,0,0,534.264219385998,402.375,"文湖線",78066.2828480712,1933.7171519288,0.0241714643991099
"文山區",27000,19914,"整棟(戶)出租",8,"華廈(10層含以下有電梯)","社會住宅代管",364,1,2,1,1,55.83,28,1,1,1,1,1,0,0,69.5767624071528,290.466666666667,"文湖線",21980.8446099323,5019.15539006773,0.185894644076583
"內湖區",29000,19903,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,2,2,116.64,39,1,1,0,1,0,0,0,428.804913637466,310.428571428571,"文湖線",27639.0370416593,1360.96295834072,0.0469297571841628
"南港區",27500,19909,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,2,1,2,82.39,26,1,1,0,0,0,0,0,598.736861780508,349.2,"板南線",24937.4061711644,2562.59382883562,0.0931852301394771
"士林區",13000,19909,"獨立套房",4,"華廈(10層含以下有電梯)","社會住宅包租轉租",364,1,1,0,1,25.19,7,1,1,0,0,0,0,0,4117.66366346931,255,"淡水信義線",13132.7342963969,132.734296396917,0.0102103304920705
"士林區",13000,19919,"獨立套房",11,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",1094,1,1,0,1,26.91,27,1,1,1,0,0,0,0,454.478959343099,524.566666666667,"淡水信義線",13098.6070433891,98.6070433890909,0.00758515718377622
"士林區",13000,19909,"獨立套房",4,"華廈(10層含以下有電梯)","社會住宅包租轉租",607,1,1,0,1,25.04,7,1,1,0,0,0,0,0,4117.66366346931,255,"淡水信義線",13120.1064286809,120.106428680891,0.0092389560523762
"文山區",15000,19899,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",1094,0,3,1,1,124.23,47,1,1,1,0,0,0,0,1294.67250257338,253.533333333333,"松山新店線",19486.0697404169,4486.0697404169,0.299071316027793
"文山區",25000,19920,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,2,2,1,97.04,39,1,1,0,0,1,0,0,1662.0122948035,255.592592592593,"文湖線",20308.8652420166,4691.13475798344,0.187645390319338
"大同區",19000,19912,"獨立套房",6,"華廈(10層含以下有電梯)","社會住宅包租轉租",364,1,1,0,1,81.05,27,1,1,0,0,0,0,0,448.804640391353,389.766666666667,"中和新蘆線",19892.3064886488,892.306488648792,0.046963499402568
"萬華區",15000,19907,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,1,1,58.86,49,1,1,1,1,0,0,0,1619.19490515537,345.933333333333,"中和新蘆線",17918.2909500748,2918.29095007476,0.194552730004984
"萬華區",11500,19908,"獨立套房",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,1,1,1,31.6,49,1,1,0,0,1,0,0,1491.18137745218,388.766666666667,"板南線",12499.8857016375,999.885701637455,0.086946582751083
"內湖區",22000,19905,"獨立套房",7,"華廈(10層含以下有電梯)","未知",381,1,1,1,1,34.1,17,1,1,1,1,0,0,0,449.424385638457,649.5,"文湖線",24297.7896935788,2297.78969357877,0.104444986071762
"中山區",57000,19915,"整棟(戶)出租",14,"住宅大樓(11層含以上有電梯)","未知",729,1,2,1,1,128.15,8,1,1,1,1,0,0,0,545.54092172368,430.038461538462,"文湖線",64037.1503502397,7037.15035023967,0.12345877807438
"信義區",28500,19916,"獨立套房",18,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",364,1,1,0,1,42.99,15,1,1,1,1,0,0,0,460.311558519977,644.8,"淡水信義線",21157.2845921766,7342.71540782339,0.25763913711661
"信義區",15000,19899,"整棟(戶)出租",3,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,1,1,82.77,58,1,1,1,1,1,0,0,688.474512033533,450.3,"松山新店線",26042.5054699958,11042.5054699958,0.736167031333051
"士林區",292000,19899,"整棟(戶)出租",2,"透天厝","未知",729,0,5,2,3,368.86,49,0,1,0,0,0,0,0,2727.02232686138,991.5,"淡水信義線",221234.61455653,70765.3854434696,0.242347210422841
"北投區",20000,19920,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,2,1,89.53,37,1,1,0,0,0,0,0,852.15981267495,251.888888888889,"淡水信義線",21292.4174300601,1292.41743006009,0.0646208715030043
"文山區",23000,19915,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,3,1,1,65.68,51,1,1,0,0,1,0,0,897.098131718773,311.566666666667,"文湖線",18994.3946651989,4005.60533480113,0.174156753687006
"萬華區",13000,19915,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,2,1,1,42.43,47,1,1,0,0,0,0,0,1190.37285192114,291.533333333333,"板南線",14215.4800230524,1215.48002305241,0.0934984633117242
"萬華區",11500,19921,"獨立套房",8,"華廈(10層含以下有電梯)","社會住宅代管",364,1,1,0,1,33.83,43,1,1,1,1,0,0,0,831.240176152467,276.466666666667,"板南線",13425.2538978722,1925.25389787218,0.167413382423668
"內湖區",10500,19895,"分租套房",4,"公寓(5樓含以下無電梯)","未知",364,0,5,0,5,16.53,46,1,0,0,1,0,0,0,915.566611037046,361.5,"文湖線",8495.01143838163,2004.98856161837,0.190951291582702
"中山區",26500,19905,"獨立套房",5,"華廈(10層含以下有電梯)","未知",364,1,1,1,1,40.51,32,1,1,1,1,0,0,0,189.357178890221,491.666666666667,"文湖線",22735.2472891891,3764.75271081086,0.142066140030598
"中山區",26000,19915,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,3,1,1,68.59,47,1,1,1,0,1,0,0,212.747464051012,483.533333333333,"淡水信義線",23429.5332225505,2570.46677744948,0.09886410682498
"內湖區",58000,19900,"未知",5,"店面(店鋪)","未知",2190,0,3,3,1,204.83,42,1,0,0,0,0,0,0,454.874811707169,302.172413793103,"文湖線",64623.2299830356,6623.22998303556,0.114193620397165
"北投區",78000,19894,"整棟(戶)出租",25,"住宅大樓(11層含以上有電梯)","未知",364,1,2,2,2,178.69,7,1,1,1,1,1,0,0,394.967219695005,429.433333333333,"淡水信義線",74716.8429026798,3283.15709732022,0.0420917576579515
"大同區",63000,19902,"整棟(戶)出租",18,"住宅大樓(11層含以上有電梯)","未知",729,1,3,1,2,137.04,14,1,1,1,1,1,0,0,296.141766413864,650.166666666667,"淡水信義線",71044.1598949973,8044.15989499734,0.127685077698371
"中山區",90000,19895,"整棟(戶)出租",15,"住宅大樓(11層含以上有電梯)","未知",729,1,3,2,2,130.82,1,1,1,1,1,1,0,0,399.210545794404,519.333333333333,"中和新蘆線",78194.1281650341,11805.8718349659,0.131176353721843
"中山區",52500,19898,"整棟(戶)出租",13,"住宅大樓(11層含以上有電梯)","未知",364,1,2,1,1,89.73,12,1,1,1,1,0,0,0,355.137286602129,480.133333333333,"中和新蘆線",56206.2602161858,3706.26021618582,0.0705954326892536
"中山區",40000,19908,"整棟(戶)出租",7,"華廈(10層含以下有電梯)","未知",364,1,3,2,2,117.27,40,1,1,0,0,1,0,0,472.68470395327,416.833333333333,"中和新蘆線",39752.0355153447,247.964484655349,0.00619911211638373
"文山區",30000,19905,"整棟(戶)出租",16,"住宅大樓(11層含以上有電梯)","未知",729,1,2,2,2,124.17,25,1,1,1,0,1,0,0,254.259487995983,235.8,"松山新店線",37052.6926054864,7052.69260548641,0.235089753516214
"大同區",48000,19903,"獨立套房",19,"住宅大樓(11層含以上有電梯)","一般轉租",364,1,1,1,1,63.82,5,1,1,1,1,1,0,0,116.009102344176,659.566666666667,"淡水信義線",47260.4743382291,739.52566177088,0.0154067846202267
"南港區",18000,19922,"獨立套房",5,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,1,0,1,49.49,22,1,1,1,1,1,0,0,654.581491814036,314.705882352941,"板南線",20034.7896394859,2034.78963948588,0.113043868860327
"北投區",16300,19921,"獨立套房",10,"華廈(10層含以下有電梯)","社會住宅包租轉租",364,1,1,0,1,35.2,16,1,1,1,1,0,0,0,773.734593545025,257.862068965517,"新北投支線",14229.4387495803,2070.56125041967,0.127028297571759
"北投區",21500,19899,"整棟(戶)出租",2,"透天厝","社會住宅代管",364,0,2,1,1,143.16,55,1,1,1,1,0,0,0,133.464846158098,338.4,"淡水信義線",21641.5024007814,141.50240078137,0.00658150701308697
"士林區",15000,19909,"整棟(戶)出租",2,"公寓(5樓含以下無電梯)","社會住宅包租轉租",1094,0,2,1,1,64.6,57,1,1,1,1,1,0,0,1603.67541291516,274.7,"淡水信義線",15341.7086282545,341.708628254471,0.0227805752169648
"北投區",13000,19920,"獨立套房",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,1,0,1,35.67,29,1,1,1,1,0,0,0,167.925596135388,264.8,"新北投支線",12367.5615485341,632.438451465945,0.0486491116512265
"大安區",42000,19904,"整棟(戶)出租",6,"華廈(10層含以下有電梯)","未知",364,1,2,2,1,58.54,10,1,1,1,1,0,0,0,326.150454772056,513.3,"淡水信義線",38986.3807770193,3013.61922298074,0.0717528386423986
"內湖區",10000,19925,"整棟(戶)出租",8,"華廈(10層含以下有電梯)","社會住宅代管",364,1,3,2,1,91.08,26,1,1,1,1,1,0,0,604.623719347568,288.7,"文湖線",27961.4663185547,17961.4663185547,1.79614663185547
"文山區",15000,19923,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",1094,0,3,1,1,96.75,48,1,1,1,1,0,0,0,1868.64814493955,261.9,"松山新店線",17186.4759350759,2186.47593507594,0.145765062338396
"文山區",14000,19922,"獨立套房",7,"華廈(10層含以下有電梯)","社會住宅包租轉租",364,1,1,0,1,36.46,15,1,1,1,0,0,0,0,1023.38507098738,296.384615384615,"文湖線",15696.9558261881,1696.95582618815,0.121211130442011
"萬華區",23000,19928,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","未知",376,0,2,1,1,79.17,45,1,1,0,0,1,0,0,1481.7361466433,290.733333333333,"板南線",19977.7655923016,3022.23440769842,0.131401495986888
"萬華區",28000,19915,"整棟(戶)出租",15,"住宅大樓(11層含以上有電梯)","未知",364,1,2,1,1,78.58,4,1,1,1,1,1,0,0,385.139102173753,365.366666666667,"板南線",40111.8965541099,12111.8965541099,0.432567734075352
"中山區",15000,19923,"獨立套房",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",1094,0,1,0,1,41.87,32,1,1,1,0,0,0,0,613.688536689372,705.133333333333,"淡水信義線",16033.8660545232,1033.86605452317,0.0689244036348783
"中山區",35000,19918,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,2,1,120.32,56,0,1,0,0,0,0,0,340.493379602437,629.842105263158,"松山新店線",26732.4162614907,8267.5837385093,0.236216678243123
"松山區",40000,19920,"未知",4,"公寓(5樓含以下無電梯)","未知",364,0,3,2,2,99.73,51,1,0,0,0,0,0,0,832.981905354472,653.033333333333,"松山新店線",46665.3203251539,6665.32032515387,0.166633008128847
"南港區",20800,19913,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,3,2,1,68.58,49,1,1,0,0,0,0,0,693.436351666252,372.966666666667,"板南線",21358.6103631165,558.610363116495,0.0268562674575238
"松山區",64000,19919,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","一般轉租",364,0,4,3,2,122.02,57,1,1,1,0,0,0,1,240.853019262829,574.5,"松山新店線",47282.8134905415,16717.1865094585,0.261206039210289
"信義區",31200,19923,"整棟(戶)出租",13,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",729,1,3,2,2,136.27,22,1,1,0,0,0,0,0,802.265167730726,484.266666666667,"淡水信義線",34366.5282567512,3166.52825675122,0.101491290280488
"松山區",102280,19916,"整棟(戶)出租",13,"住宅大樓(11層含以上有電梯)","未知",364,1,3,2,2,251.58,20,0,0,0,0,0,0,0,410.770445636187,391.346153846154,"文湖線",114846.810680766,12566.8106807658,0.122866745021175
"信義區",27500,19916,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,2,2,1,71.02,52,1,1,1,1,1,0,0,404.354583942696,431.833333333333,"板南線",25993.9119883926,1506.0880116074,0.0547668367857237
"士林區",13000,19908,"獨立套房",4,"華廈(10層含以下有電梯)","社會住宅包租轉租",1094,1,1,0,1,26.57,7,1,1,0,0,0,0,0,4117.66366346931,255,"淡水信義線",12786.9590958488,213.040904151161,0.0163877618577816
"中山區",58000,19930,"未知",5,"公寓(5樓含以下無電梯)","未知",1825,0,0,0,0,168.97,40,0,0,0,0,0,0,0,566.697361862788,416.7,"文湖線",65586.1365524206,7586.13655242056,0.130795457800355
"中山區",80000,19909,"整棟(戶)出租",13,"住宅大樓(11層含以上有電梯)","未知",729,1,3,2,2,138.75,14,1,1,1,1,1,0,0,296.292768842438,462.2,"中和新蘆線",70788.7704893687,9211.22951063132,0.115140368882892
"文山區",19900,19926,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,1,1,89.2,46,1,1,0,0,0,0,0,342.628561290238,342.133333333333,"松山新店線",23606.3310482812,3706.33104828125,0.186247791370917
"文山區",9500,19921,"獨立套房",17,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",364,1,1,0,1,29.15,27,1,1,1,0,1,0,0,886.125395819651,304.481481481481,"文湖線",10809.4383672796,1309.43836727962,0.137835617608381
"大同區",25750,19916,"整棟(戶)出租",9,"華廈(10層含以下有電梯)","社會住宅代管",364,1,2,2,1,72.5,40,1,1,0,0,0,0,0,395.843719297375,346.882352941176,"中和新蘆線",26227.8404322948,477.840432294786,0.0185569099920305
"中山區",14000,19913,"獨立套房",7,"華廈(10層含以下有電梯)","社會住宅包租轉租",364,1,1,0,1,37.58,39,1,1,1,1,0,0,0,620.199781217106,459.1,"淡水信義線",15543.3460450568,1543.34604505678,0.110239003218341
"中山區",16000,19923,"獨立套房",6,"華廈(10層含以下有電梯)","社會住宅包租轉租",364,1,1,0,1,39.62,29,1,1,1,1,0,0,0,546.120409822459,518.866666666667,"松山新店線",17040.4081381323,1040.40813813226,0.0650255086332663
"中山區",67000,19914,"整棟(戶)出租",13,"住宅大樓(11層含以上有電梯)","未知",729,1,2,1,1,88.99,12,1,1,1,1,0,1,1,355.137286602129,480.133333333333,"中和新蘆線",61611.8248050722,5388.17519492775,0.0804205252974292
"中山區",45000,19926,"整棟(戶)出租",14,"住宅大樓(11層含以上有電梯)","未知",364,1,1,1,1,69.9,5,1,1,1,1,0,0,0,376.637678206377,529.166666666667,"淡水信義線",53068.4333289126,8068.43332891258,0.17929851842028
"內湖區",32000,19930,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,2,1,119.13,40,1,1,0,0,1,0,0,502.636906188646,358,"文湖線",28921.0995604976,3078.90043950243,0.0962156387344511
"南港區",22000,19920,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,1,1,64.73,48,1,1,0,0,0,0,0,430.330294985586,374.307692307692,"板南線",22777.0183468827,777.018346882716,0.0353190157673962
"信義區",112000,19919,"整棟(戶)出租",15,"住宅大樓(11層含以上有電梯)","一般轉租",92,1,2,2,1,105.66,13,1,1,1,1,1,1,1,171.957410113042,881.633333333333,"文湖線",101149.103848528,10850.8961514722,0.0968830013524307
